epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
59,55900.9,1.46565,1.47415,1.25038,1.9634,0.39897,0.36548,0.33684,0.18765,0.14021,0.83641,0.12593,1.42545,1.44194,1.30448,2.15325,0.008086,0.008086,0.008086
60,56534.1,1.46497,1.47522,1.25143,1.95299,0.39909,0.36641,0.33811,0.18801,0.14021,0.83319,0.12542,1.42532,1.4414,1.30343,2.15348,0.008053,0.008053,0.008053
61,57166.9,1.46274,1.47232,1.24874,1.94976,0.39989,0.36725,0.33828,0.18822,0.14139,0.83029,0.12712,1.42477,1.44088,1.30207,2.15447,0.00802,0.00802,0.00802
62,57826.6,1.45946,1.46433,1.24723,1.95022,0.3985,0.36798,0.3384,0.18868,0.14149,0.82643,0.12711,1.42451,1.44064,1.30107,2.15506,0.007987,0.007987,0.007987
63,58459.4,1.46225,1.46351,1.24491,1.94731,0.39785,0.36798,0.33886,0.18876,0.14139,0.81989,0.12676,1.42404,1.44057,1.3001,2.15749,0.007954,0.007954,0.007954
64,59093.1,1.46204,1.46355,1.24441,1.9497,0.3956,0.3696,0.33909,0.18923,0.1416,0.8142,0.12727,1.42346,1.44048,1.29891,2.15943,0.007921,0.007921,0.007921
65,59724.2,1.46051,1.45832,1.24127,1.9389,0.40002,0.36944,0.34021,0.18961,0.14149,0.81227,0.12644,1.42336,1.43952,1.29815,2.16099,0.007888,0.007888,0.007888
66,60357.1,1.45615,1.4562,1.23911,1.93946,0.39859,0.37099,0.34115,0.19023,0.14106,0.80744,0.12555,1.42286,1.43937,1.29711,2.16091,0.007855,0.007855,0.007855
67,60999.2,1.46024,1.4579,1.23837,1.92178,0.39957,0.37201,0.34171,0.19068,0.13956,0.79876,0.12394,1.42238,1.43901,1.29586,2.16267,0.007822,0.007822,0.007822
68,61637.1,1.46014,1.45406,1.23565,1.91358,0.40569,0.36834,0.34224,0.19076,0.13935,0.79564,0.12053,1.4218,1.43874,1.29431,2.16405,0.007789,0.007789,0.007789
69,62270,1.45547,1.45162,1.23384,1.91511,0.41052,0.36763,0.34321,0.19119,0.13988,0.79114,0.11922,1.42168,1.43792,1.29314,2.16651,0.007756,0.007756,0.007756
70,62907.6,1.45507,1.43922,1.23225,1.92341,0.40572,0.37095,0.34363,0.19172,0.14053,0.78524,0.11983,1.42128,1.43736,1.29198,2.16845,0.007723,0.007723,0.007723
71,63536.5,1.45317,1.44115,1.23028,1.91234,0.40752,0.37126,0.34443,0.19191,0.13967,0.77773,0.11902,1.42092,1.43725,1.29088,2.17105,0.00769,0.00769,0.00769
72,64174.3,1.45204,1.43684,1.23071,1.90286,0.40869,0.37139,0.34484,0.19238,0.13988,0.7729,0.11941,1.42084,1.43686,1.28974,2.17282,0.007657,0.007657,0.007657
73,64814.4,1.44573,1.43105,1.2269,1.89717,0.41154,0.37167,0.34517,0.19277,0.1401,0.77269,0.11896,1.42044,1.43626,1.28869,2.17381,0.007624,0.007624,0.007624
74,65445.4,1.44884,1.42951,1.22422,1.89124,0.4131,0.3721,0.34649,0.19335,0.1401,0.77312,0.11871,1.42053,1.43547,1.2875,2.17517,0.007591,0.007591,0.007591
75,66080,1.45006,1.42636,1.22508,1.91277,0.41117,0.37597,0.34725,0.19374,0.14042,0.77054,0.11853,1.42033,1.43503,1.28653,2.17704,0.007558,0.007558,0.007558
76,66720.9,1.44517,1.42466,1.22216,1.89518,0.41052,0.37562,0.3477,0.19411,0.13988,0.76968,0.11881,1.42036,1.43453,1.28546,2.17834,0.007525,0.007525,0.007525
77,67353.6,1.44517,1.42592,1.22422,1.89316,0.41582,0.37533,0.34826,0.19459,0.13892,0.76958,0.11729,1.41996,1.43408,1.28427,2.18041,0.007492,0.007492,0.007492
78,67985.3,1.44438,1.41675,1.22187,1.8736,0.41732,0.37538,0.34913,0.19517,0.13956,0.77333,0.11742,1.42017,1.43353,1.28304,2.18148,0.007459,0.007459,0.007459
79,68619.3,1.44247,1.41782,1.21601,1.87466,0.41789,0.37524,0.3498,0.19548,0.13946,0.77129,0.11727,1.4203,1.4331,1.28217,2.18219,0.007426,0.007426,0.007426
80,69251.7,1.44184,1.40976,1.21879,1.89447,0.41557,0.37684,0.35025,0.19572,0.13967,0.77398,0.11668,1.42009,1.43259,1.28092,2.18365,0.007393,0.007393,0.007393
81,69894.8,1.4389,1.40173,1.21582,1.86802,0.42037,0.3755,0.35166,0.19616,0.13946,0.77483,0.11575,1.4197,1.43238,1.27934,2.18297,0.00736,0.00736,0.00736
82,70535.8,1.43905,1.40905,1.21127,1.84946,0.4189,0.37592,0.35197,0.19653,0.13978,0.77977,0.11604,1.41943,1.432,1.27812,2.18274,0.007327,0.007327,0.007327
83,71178.1,1.43645,1.40375,1.21313,1.85855,0.42308,0.37615,0.35259,0.19691,0.14064,0.7832,0.11765,1.41953,1.43114,1.2771,2.18215,0.007294,0.007294,0.007294
