epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
80,58236.1,1.32346,1.14559,1.10301,1.19428,0.49398,0.40543,0.40117,0.22998,0.43961,0.91622,0.12036,1.3906,1.3605,1.18116,1.55918,0.007393,0.007393,0.007393
81,58957.6,1.31987,1.13639,1.10195,1.18834,0.49361,0.40493,0.4017,0.23079,0.43918,0.91654,0.12129,1.39081,1.3601,1.18083,1.55859,0.00736,0.00736,0.00736
82,59672,1.31999,1.14037,1.09952,1.18132,0.49675,0.40297,0.4022,0.23108,0.44164,0.91697,0.12641,1.39091,1.35948,1.18062,1.55658,0.007327,0.007327,0.007327
83,60380.9,1.31805,1.12975,1.10093,1.18112,0.4942,0.40379,0.4025,0.23131,0.43939,0.91719,0.12437,1.39151,1.35902,1.18056,1.55895,0.007294,0.007294,0.007294
84,61107.4,1.3148,1.13134,1.09829,1.183,0.49023,0.40899,0.4033,0.23192,0.43875,0.91676,0.12353,1.39185,1.35836,1.18035,1.55873,0.007261,0.007261,0.007261
85,61825.7,1.31581,1.13205,1.09913,1.1756,0.49007,0.41134,0.40411,0.23217,0.43746,0.91676,0.12148,1.39216,1.35793,1.18021,1.55891,0.007228,0.007228,0.007228
86,62540.4,1.31509,1.12819,1.09895,1.17818,0.48579,0.41473,0.40483,0.23243,0.43714,0.91654,0.12082,1.3929,1.35766,1.18031,1.55962,0.007195,0.007195,0.007195
87,63264.7,1.31232,1.12249,1.09522,1.16136,0.48643,0.41553,0.40568,0.23303,0.43746,0.91633,0.12255,1.39358,1.35717,1.18032,1.55964,0.007162,0.007162,0.007162
88,63983.9,1.31683,1.12819,1.09695,1.16698,0.48582,0.41394,0.40518,0.23311,0.43757,0.91611,0.12247,1.39438,1.35695,1.18024,1.56083,0.007129,0.007129,0.007129
89,64703.1,1.31137,1.11758,1.09548,1.16588,0.4868,0.41523,0.40602,0.23381,0.43821,0.91633,0.12302,1.39531,1.3571,1.18026,1.56053,0.007096,0.007096,0.007096
90,65415.2,1.30864,1.11276,1.09305,1.15184,0.4878,0.41686,0.40642,0.23404,0.43821,0.91622,0.12488,1.39591,1.35689,1.18015,1.56186,0.007063,0.007063,0.007063
91,66131,1.30428,1.11071,1.09248,1.15316,0.48635,0.4191,0.40681,0.2343,0.43928,0.91633,0.12509,1.39654,1.35689,1.18001,1.5617,0.00703,0.00703,0.00703
92,66847,1.30437,1.10568,1.0925,1.14274,0.48818,0.41581,0.40676,0.23436,0.44046,0.91622,0.12599,1.39704,1.35667,1.18013,1.56071,0.006997,0.006997,0.006997
93,67567.8,1.30604,1.10859,1.09246,1.15234,0.49263,0.41556,0.4067,0.23442,0.44229,0.91579,0.12912,1.3979,1.35696,1.18012,1.55942,0.006964,0.006964,0.006964
94,68289.3,1.30421,1.10337,1.09087,1.1473,0.49501,0.41446,0.4068,0.23462,0.44315,0.91558,0.13005,1.39843,1.35678,1.18009,1.5571,0.006931,0.006931,0.006931
95,69017.3,1.29834,1.0937,1.08612,1.13298,0.48924,0.4169,0.40708,0.23501,0.44508,0.91579,0.13157,1.39909,1.35653,1.18019,1.55595,0.006898,0.006898,0.006898
96,69745.8,1.30081,1.09696,1.08826,1.14002,0.4915,0.41616,0.40723,0.23509,0.44722,0.9159,0.13491,1.3999,1.35683,1.18014,1.55427,0.006865,0.006865,0.006865
97,70466.7,1.30089,1.0922,1.08661,1.13674,0.4892,0.41573,0.40721,0.23544,0.44711,0.91601,0.13583,1.40068,1.3565,1.18013,1.55346,0.006832,0.006832,0.006832
98,71187,1.29883,1.08845,1.08656,1.1317,0.49248,0.41557,0.40753,0.23558,0.44905,0.9159,0.13799,1.40163,1.35697,1.18031,1.55126,0.006799,0.006799,0.006799
99,71909.2,1.29351,1.08208,1.08519,1.12997,0.49925,0.41294,0.40846,0.23578,0.4499,0.9159,0.14029,1.40227,1.35729,1.18027,1.54956,0.006766,0.006766,0.006766
100,72631.3,1.29455,1.08256,1.08577,1.12671,0.50086,0.40936,0.40785,0.2356,0.45119,0.91536,0.14216,1.40358,1.35745,1.18058,1.54748,0.006733,0.006733,0.006733
101,73359.8,1.29409,1.07824,1.08686,1.12833,0.4951,0.41506,0.40851,0.2358,0.45194,0.91558,0.14504,1.40453,1.35772,1.18084,1.54878,0.0067,0.0067,0.0067
102,74089,1.29307,1.07668,1.08543,1.12347,0.50125,0.41067,0.40775,0.23563,0.45044,0.91493,0.14268,1.40491,1.35794,1.18032,1.54836,0.006667,0.006667,0.006667
103,74809.5,1.29962,1.08311,1.08689,1.12975,0.50497,0.40748,0.40755,0.23594,0.45087,0.91472,0.14358,1.40569,1.35759,1.18047,1.54785,0.006634,0.006634,0.006634
104,75524.9,1.29051,1.07555,1.0846,1.12002,0.50512,0.4084,0.40752,0.23605,0.45484,0.91525,0.14789,1.40645,1.35724,1.18074,1.54532,0.006601,0.006601,0.006601
105,76234.8,1.29013,1.07369,1.08086,1.11925,0.50564,0.4082,0.40784,0.23608,0.45473,0.91515,0.14832,1.40735,1.3571,1.18101,1.54456,0.006568,0.006568,0.006568
106,76967.9,1.28485,1.06914,1.07945,1.11519,0.50294,0.40959,0.40806,0.23602,0.45752,0.91547,0.15089,1.40754,1.35687,1.18065,1.54231,0.006535,0.006535,0.006535
