epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
83,52003.1,1.44981,1.42774,1.20908,1.43831,0.41411,0.37174,0.34478,0.19063,0.42512,0.92287,0.08393,1.41537,1.44528,1.26252,1.56873,0.007294,0.007294,0.007294
84,52626.5,1.44405,1.4253,1.20728,1.43012,0.41425,0.37219,0.34513,0.19116,0.42781,0.9233,0.08573,1.41505,1.44391,1.26132,1.56424,0.007261,0.007261,0.007261
85,53249.9,1.44688,1.42379,1.20804,1.43059,0.41531,0.37184,0.34595,0.1915,0.42995,0.92319,0.08762,1.41488,1.44299,1.26019,1.56164,0.007228,0.007228,0.007228
86,53871.6,1.44552,1.42062,1.20683,1.43109,0.41634,0.37276,0.34673,0.19225,0.43231,0.9233,0.08938,1.41447,1.4419,1.2589,1.55893,0.007195,0.007195,0.007195
87,54499.7,1.44297,1.41269,1.20425,1.42679,0.41597,0.37042,0.34709,0.19284,0.43467,0.92362,0.09247,1.41417,1.44057,1.2576,1.55534,0.007162,0.007162,0.007162
88,55132.2,1.44733,1.42096,1.20572,1.42464,0.41704,0.36948,0.34775,0.1932,0.43853,0.92362,0.09659,1.41381,1.43997,1.25622,1.55135,0.007129,0.007129,0.007129
89,55758.7,1.44156,1.41501,1.20235,1.42355,0.41486,0.37081,0.34801,0.19361,0.44186,0.92394,0.10003,1.41371,1.43882,1.25501,1.54724,0.007096,0.007096,0.007096
90,56384.5,1.44105,1.40425,1.19717,1.41694,0.42079,0.36864,0.34827,0.19383,0.4454,0.92427,0.10322,1.41351,1.43756,1.25369,1.54314,0.007063,0.007063,0.007063
91,57005.8,1.43841,1.40374,1.19973,1.41638,0.42148,0.36897,0.34905,0.19432,0.44872,0.92459,0.10609,1.4135,1.43667,1.25246,1.53836,0.00703,0.00703,0.00703
92,57638.7,1.43525,1.40135,1.19761,1.40962,0.42103,0.3678,0.34947,0.19505,0.45269,0.92523,0.10999,1.41302,1.4353,1.2509,1.53421,0.006997,0.006997,0.006997
93,58260.5,1.43774,1.40252,1.19956,1.4111,0.42395,0.36617,0.34959,0.19557,0.45441,0.92545,0.11103,1.41304,1.43423,1.24994,1.53178,0.006964,0.006964,0.006964
94,58886.5,1.43643,1.39373,1.19307,1.40974,0.42535,0.36597,0.35022,0.19629,0.45795,0.92577,0.11412,1.41262,1.43335,1.24849,1.52749,0.006931,0.006931,0.006931
95,59509,1.4294,1.37915,1.18985,1.39805,0.42555,0.36827,0.35062,0.19679,0.46149,0.92598,0.11943,1.41236,1.43194,1.24728,1.52507,0.006898,0.006898,0.006898
96,60136.7,1.43345,1.38624,1.19344,1.39889,0.42715,0.36987,0.35178,0.19776,0.46363,0.9263,0.12164,1.41188,1.43095,1.24599,1.52303,0.006865,0.006865,0.006865
97,60758.8,1.42946,1.37967,1.1903,1.39223,0.42705,0.37008,0.35288,0.19838,0.4676,0.92641,0.12603,1.41158,1.42966,1.24492,1.51894,0.006832,0.006832,0.006832
98,61390.2,1.43134,1.37582,1.19106,1.39202,0.42796,0.37131,0.35394,0.19883,0.47029,0.92673,0.13083,1.41178,1.4287,1.24412,1.51645,0.006799,0.006799,0.006799
99,62011.3,1.42679,1.37288,1.18892,1.38957,0.43122,0.36868,0.35429,0.19909,0.47329,0.92684,0.13443,1.41214,1.42705,1.24358,1.51352,0.006766,0.006766,0.006766
100,62634.6,1.4289,1.37288,1.18857,1.38713,0.43129,0.37043,0.35484,0.19963,0.47436,0.92738,0.13692,1.41219,1.42569,1.24251,1.5114,0.006733,0.006733,0.006733
101,63257.7,1.425,1.36882,1.19204,1.38757,0.43196,0.37283,0.35505,0.20021,0.47769,0.92748,0.1403,1.41195,1.42484,1.24185,1.50807,0.0067,0.0067,0.0067
102,63884.1,1.42522,1.36841,1.19125,1.38033,0.44021,0.36881,0.35578,0.20087,0.47919,0.9277,0.14315,1.41185,1.42349,1.24112,1.50554,0.006667,0.006667,0.006667
103,64508.2,1.4274,1.37588,1.18744,1.38577,0.43759,0.37226,0.35685,0.20106,0.48155,0.92791,0.14543,1.41166,1.42286,1.24018,1.5037,0.006634,0.006634,0.006634
104,65136.5,1.42239,1.36237,1.18538,1.381,0.43755,0.37252,0.35736,0.20133,0.48273,0.9277,0.14886,1.41155,1.422,1.23922,1.50271,0.006601,0.006601,0.006601
105,65757.6,1.42196,1.35918,1.18071,1.37833,0.43925,0.37285,0.35792,0.20147,0.48402,0.92802,0.15094,1.41138,1.42114,1.23805,1.50128,0.006568,0.006568,0.006568
106,66382.3,1.42279,1.35648,1.18565,1.37026,0.44323,0.37264,0.35849,0.20191,0.48659,0.92802,0.15647,1.4113,1.42031,1.2373,1.49892,0.006535,0.006535,0.006535
107,67004.3,1.4194,1.35101,1.1813,1.37079,0.44433,0.37309,0.35887,0.20236,0.48917,0.92823,0.15847,1.41116,1.41905,1.2365,1.4969,0.006502,0.006502,0.006502
108,67629.5,1.41817,1.35031,1.18015,1.36199,0.44584,0.37277,0.35911,0.20262,0.4912,0.92856,0.16377,1.41062,1.41787,1.23544,1.49482,0.006469,0.006469,0.006469
109,68255.8,1.41877,1.34704,1.17798,1.35908,0.44585,0.37379,0.35955,0.20315,0.4926,0.92856,0.16653,1.41062,1.41713,1.23442,1.49275,0.006436,0.006436,0.006436
110,68880.9,1.4132,1.33935,1.17807,1.36273,0.44819,0.37598,0.36091,0.20333,0.49442,0.92856,0.16951,1.4103,1.41606,1.2334,1.49145,0.006403,0.006403,0.006403
111,69505.1,1.41352,1.33784,1.17484,1.35653,0.44628,0.37566,0.36078,0.20386,0.49474,0.92856,0.17108,1.41031,1.41484,1.23242,1.48989,0.00637,0.00637,0.00637
112,70133.6,1.41362,1.33369,1.17401,1.34915,0.44587,0.3762,0.36203,0.20433,0.49517,0.92834,0.17113,1.41013,1.41374,1.23145,1.48971,0.006337,0.006337,0.006337
113,70752.1,1.41267,1.33793,1.17284,1.34377,0.44165,0.37958,0.36316,0.20506,0.49592,0.92909,0.17342,1.41003,1.41305,1.2305,1.48825,0.006304,0.006304,0.006304
114,71379.5,1.41675,1.33057,1.17406,1.34676,0.44339,0.37848,0.36333,0.20542,0.49592,0.9292,0.17416,1.41006,1.41181,1.22948,1.48673,0.006271,0.006271,0.006271
115,72005.4,1.41309,1.33418,1.17331,1.34119,0.44924,0.3787,0.36533,0.20636,0.49464,0.92899,0.17356,1.40979,1.41119,1.22841,1.48722,0.006238,0.006238,0.006238
116,72631.4,1.41008,1.32795,1.17284,1.3333,0.44543,0.37894,0.3648,0.20683,0.49603,0.92866,0.17346,1.41003,1.41052,1.2278,1.48557,0.006205,0.006205,0.006205
117,73256.6,1.40462,1.32079,1.1712,1.33772,0.44575,0.38045,0.36518,0.20718,0.4985,0.92899,0.17879,1.40977,1.41012,1.22689,1.48295,0.006172,0.006172,0.006172
118,73884.5,1.40485,1.32453,1.16899,1.33116,0.44356,0.38273,0.36675,0.20787,0.50011,0.92909,0.18096,1.40966,1.40993,1.22601,1.48027,0.006139,0.006139,0.006139
119,74506.8,1.4052,1.31299,1.16891,1.33068,0.44779,0.37998,0.36648,0.20813,0.50118,0.92877,0.18236,1.40962,1.40916,1.22533,1.47967,0.006106,0.006106,0.006106
120,75134.6,1.4029,1.31083,1.16861,1.32814,0.44839,0.38042,0.36691,0.20827,0.50365,0.92888,0.18602,1.40957,1.40857,1.22453,1.47839,0.006073,0.006073,0.006073
