epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
42,26429,1.5177,1.57536,1.26365,2.02561,0.38243,0.35154,0.3137,0.17355,0.17239,0.85625,0.1443,1.4514,1.48787,1.30054,2.05712,0.008647,0.008647,0.008647
43,27065.2,1.5216,1.57264,1.26294,2.009,0.38311,0.35442,0.31395,0.17388,0.17164,0.8555,0.14213,1.4508,1.4871,1.29936,2.05629,0.008614,0.008614,0.008614
44,27687.6,1.52486,1.57919,1.26221,2.02772,0.38381,0.35311,0.31508,0.17446,0.17303,0.85776,0.14265,1.45061,1.48654,1.29818,2.05546,0.008581,0.008581,0.008581
45,28314.5,1.51898,1.57451,1.25882,2.0173,0.38201,0.35571,0.31518,0.17503,0.17518,0.85851,0.14397,1.45004,1.48581,1.297,2.05447,0.008548,0.008548,0.008548
46,28940.7,1.51296,1.57339,1.25385,2.0115,0.37893,0.35473,0.31592,0.17548,0.17561,0.85776,0.14456,1.44963,1.48534,1.2956,2.05291,0.008515,0.008515,0.008515
47,29567.2,1.51734,1.57337,1.25157,1.9895,0.38066,0.35617,0.31687,0.17576,0.17657,0.85958,0.14539,1.44923,1.48468,1.29429,2.052,0.008482,0.008482,0.008482
48,30189.4,1.51337,1.5655,1.24826,1.9932,0.38045,0.35966,0.31798,0.17623,0.17507,0.85915,0.14445,1.44871,1.48439,1.29259,2.05132,0.008449,0.008449,0.008449
49,30816.4,1.51081,1.56281,1.24215,2.00488,0.37997,0.35916,0.3185,0.17654,0.17486,0.85883,0.1448,1.44859,1.48434,1.29104,2.05104,0.008416,0.008416,0.008416
50,31436.4,1.50878,1.56545,1.23951,1.99484,0.37835,0.36024,0.31899,0.17664,0.17486,0.86065,0.14462,1.4484,1.48385,1.28904,2.05023,0.008383,0.008383,0.008383
51,32070.6,1.50855,1.56163,1.23949,1.98916,0.37898,0.35851,0.31936,0.17702,0.17732,0.86054,0.14585,1.44803,1.48376,1.28706,2.04873,0.00835,0.00835,0.00835
