epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/classify_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),top1_acc,top5_acc,f1_score,val/box_loss,val/cls_loss,val/dfl_loss,val/classify_loss,lr/pg0,lr/pg1,lr/pg2
90,65414.7,1.30614,1.11292,1.09115,1.38314,0.48897,0.41248,0.40526,0.23374,0.34928,0.86312,0.24885,1.39685,1.35907,1.17945,2.07358,0.007063,0.007063,0.007063
91,66130.1,1.3044,1.11155,1.0918,1.38238,0.49249,0.41032,0.40562,0.23396,0.35314,0.86248,0.25084,1.3979,1.35848,1.17961,2.07455,0.00703,0.00703,0.00703
92,66846.3,1.30394,1.1104,1.093,1.3776,0.49279,0.41007,0.40599,0.23386,0.35668,0.86323,0.25216,1.39841,1.3582,1.17944,2.0719,0.006997,0.006997,0.006997
93,67567.4,1.30668,1.10936,1.09181,1.39201,0.49414,0.41078,0.40631,0.23386,0.35926,0.86366,0.25429,1.3994,1.35777,1.17933,2.07136,0.006964,0.006964,0.006964
94,68289.1,1.30564,1.10103,1.09049,1.3997,0.49425,0.41007,0.40634,0.23399,0.35979,0.86108,0.25481,1.40021,1.35703,1.17946,2.07212,0.006931,0.006931,0.006931
95,69015.9,1.29646,1.0915,1.08613,1.36926,0.49603,0.41147,0.40661,0.2341,0.36376,0.86054,0.25606,1.40073,1.35646,1.17958,2.07019,0.006898,0.006898,0.006898
96,69745.9,1.30055,1.09947,1.08818,1.37317,0.49643,0.41246,0.40659,0.23427,0.36795,0.85958,0.25823,1.40104,1.35618,1.17938,2.0688,0.006865,0.006865,0.006865
97,70466.1,1.29949,1.09726,1.08623,1.36907,0.49101,0.41707,0.40679,0.23433,0.36902,0.85872,0.25788,1.40164,1.35595,1.17941,2.06487,0.006832,0.006832,0.006832
98,71187,1.29977,1.09146,1.08703,1.35554,0.49238,0.41661,0.40725,0.23494,0.37063,0.8613,0.25826,1.40278,1.35554,1.17972,2.06219,0.006799,0.006799,0.006799
99,71908.8,1.29456,1.08135,1.08389,1.35854,0.49186,0.41824,0.40736,0.23454,0.37481,0.86451,0.26037,1.40355,1.35538,1.17981,2.05946,0.006766,0.006766,0.006766
100,72630.9,1.29539,1.08497,1.08583,1.34838,0.49209,0.41906,0.40816,0.23459,0.37803,0.8658,0.26149,1.40432,1.35502,1.17997,2.05906,0.006733,0.006733,0.006733
101,73359.1,1.29202,1.08084,1.08581,1.37567,0.4968,0.41703,0.40844,0.23481,0.382,0.86816,0.263,1.40485,1.3543,1.18004,2.05623,0.0067,0.0067,0.0067
102,74088.8,1.28994,1.07874,1.08412,1.34262,0.4952,0.41856,0.40893,0.23508,0.38468,0.86902,0.26454,1.40543,1.35406,1.18004,2.05497,0.006667,0.006667,0.006667
103,74808.9,1.29827,1.08455,1.08669,1.33896,0.48956,0.42181,0.40951,0.23518,0.38715,0.8688,0.26642,1.40611,1.35345,1.18025,2.05426,0.006634,0.006634,0.006634
104,75524.4,1.29068,1.07538,1.08376,1.33417,0.49081,0.42242,0.40977,0.23537,0.38887,0.87052,0.26793,1.40673,1.35334,1.18029,2.051,0.006601,0.006601,0.006601
105,76233.8,1.28825,1.07328,1.07942,1.34031,0.49861,0.42036,0.40974,0.23503,0.3908,0.87277,0.26887,1.4076,1.35299,1.18051,2.04975,0.006568,0.006568,0.006568
106,76967.2,1.28494,1.0689,1.07902,1.32811,0.50826,0.41571,0.41023,0.23541,0.39198,0.86998,0.26964,1.40839,1.35287,1.18072,2.05189,0.006535,0.006535,0.006535
107,77680,1.28497,1.06916,1.08071,1.33155,0.50469,0.41747,0.40977,0.23548,0.39176,0.86795,0.26987,1.4092,1.35269,1.18111,2.0505,0.006502,0.006502,0.006502
108,78391.8,1.28428,1.06946,1.07927,1.31924,0.50696,0.41838,0.40966,0.23563,0.38983,0.86526,0.26991,1.40982,1.35226,1.18102,2.04839,0.006469,0.006469,0.006469
109,79105.4,1.28396,1.06473,1.07847,1.3223,0.51015,0.41888,0.41138,0.23624,0.38897,0.86344,0.26988,1.41016,1.35207,1.18095,2.04658,0.006436,0.006436,0.006436
110,79829.9,1.27861,1.05924,1.07892,1.32073,0.51211,0.41766,0.41161,0.23624,0.39015,0.86644,0.27067,1.41044,1.35182,1.18101,2.04286,0.006403,0.006403,0.006403
111,80542.1,1.27915,1.05864,1.07695,1.32158,0.50836,0.41959,0.41137,0.23634,0.39412,0.86805,0.27301,1.41091,1.35128,1.18123,2.04294,0.00637,0.00637,0.00637
112,81254.3,1.27855,1.05783,1.07782,1.3176,0.50623,0.41991,0.41133,0.23628,0.39444,0.86902,0.27419,1.41171,1.35146,1.18165,2.04148,0.006337,0.006337,0.006337
113,81972.2,1.27996,1.05624,1.07802,1.30043,0.50766,0.41971,0.41184,0.23671,0.39895,0.86934,0.27661,1.41251,1.35186,1.18186,2.04043,0.006304,0.006304,0.006304
114,82697.4,1.28369,1.0554,1.07724,1.3266,0.50814,0.42021,0.41207,0.23689,0.40195,0.86956,0.27896,1.41353,1.35199,1.1823,2.0406,0.006271,0.006271,0.006271
115,83440.2,1.27847,1.05299,1.07743,1.31254,0.50669,0.42084,0.41225,0.23692,0.40614,0.87299,0.28062,1.41441,1.35188,1.18268,2.03795,0.006238,0.006238,0.006238
116,84168,1.27279,1.05186,1.07505,1.28068,0.50718,0.41993,0.41272,0.23714,0.41182,0.87556,0.2833,1.41491,1.35166,1.18299,2.03692,0.006205,0.006205,0.006205
117,84919.7,1.27075,1.04397,1.07419,1.29251,0.50872,0.42042,0.41321,0.23726,0.41343,0.87556,0.28334,1.4156,1.35212,1.18318,2.03656,0.006172,0.006172,0.006172
118,85667.6,1.27213,1.04667,1.07465,1.30062,0.51073,0.41874,0.41297,0.2375,0.41332,0.87428,0.28407,1.41615,1.35184,1.18308,2.03553,0.006139,0.006139,0.006139
119,86406.9,1.27212,1.03716,1.07323,1.30925,0.51159,0.41705,0.41297,0.2373,0.41429,0.87374,0.28504,1.41686,1.3528,1.18313,2.03316,0.006106,0.006106,0.006106
120,87146.3,1.26566,1.03544,1.07095,1.31685,0.51496,0.41655,0.41319,0.23743,0.41365,0.87353,0.28563,1.41722,1.35228,1.1833,2.03063,0.006073,0.006073,0.006073
121,87871.2,1.26685,1.03207,1.07147,1.30624,0.52137,0.41599,0.41332,0.23756,0.41483,0.87395,0.28652,1.41746,1.3528,1.18344,2.02785,0.00604,0.00604,0.00604
122,88636,1.26483,1.02985,1.07033,1.29725,0.5223,0.41664,0.41372,0.23759,0.41987,0.87406,0.28841,1.41795,1.35305,1.18363,2.02516,0.006007,0.006007,0.006007
123,89377.3,1.26775,1.02747,1.07125,1.28219,0.52108,0.41804,0.41356,0.23778,0.42051,0.87599,0.28945,1.41828,1.35322,1.1836,2.02714,0.005974,0.005974,0.005974
124,90116.7,1.26123,1.01939,1.06884,1.30526,0.52082,0.41864,0.41364,0.23812,0.4218,0.87513,0.28998,1.41859,1.3537,1.18371,2.0293,0.005941,0.005941,0.005941
125,90851.4,1.26468,1.02622,1.06815,1.2877,0.52131,0.41808,0.41384,0.23784,0.42233,0.87621,0.28928,1.41889,1.35359,1.18361,2.02994,0.005908,0.005908,0.005908
126,91588.3,1.25796,1.01768,1.06675,1.27168,0.52467,0.41842,0.41442,0.23798,0.42791,0.87717,0.29133,1.4197,1.35406,1.18413,2.02649,0.005875,0.005875,0.005875
127,92323.6,1.25943,1.01788,1.06787,1.28833,0.52646,0.41633,0.41414,0.23762,0.43167,0.8776,0.29323,1.42043,1.35432,1.18437,2.02292,0.005842,0.005842,0.005842
128,93065.8,1.26022,1.0201,1.06899,1.26164,0.52786,0.41552,0.41469,0.23794,0.42781,0.87631,0.29074,1.42105,1.3546,1.18464,2.02615,0.005809,0.005809,0.005809
129,93791.9,1.25868,1.01829,1.06684,1.27761,0.52926,0.41699,0.41498,0.23806,0.4322,0.87631,0.29359,1.42172,1.35513,1.18486,2.02439,0.005776,0.005776,0.005776
130,94522.3,1.25774,1.01246,1.06556,1.27065,0.52805,0.41748,0.41525,0.23833,0.43049,0.87621,0.29362,1.42223,1.35585,1.18482,2.02257,0.005743,0.005743,0.005743
131,95241.5,1.25293,1.00836,1.06293,1.27541,0.52454,0.41982,0.41534,0.23845,0.43242,0.87728,0.29465,1.42307,1.3566,1.18509,2.02065,0.00571,0.00571,0.00571
132,95959.8,1.25649,1.01266,1.06442,1.25957,0.52545,0.41816,0.41563,0.23847,0.43403,0.87739,0.29525,1.42319,1.35676,1.18504,2.01589,0.005677,0.005677,0.005677
133,96688.8,1.25164,1.0032,1.06487,1.28558,0.52413,0.41713,0.41585,0.2388,0.44046,0.87824,0.29821,1.42353,1.35715,1.18512,2.01172,0.005644,0.005644,0.005644
134,97408.5,1.2491,1.00137,1.06365,1.25288,0.51883,0.42192,0.41622,0.23895,0.44036,0.87685,0.29852,1.42408,1.35814,1.18534,2.00983,0.005611,0.005611,0.005611
135,98142.9,1.25227,1.00132,1.06318,1.28106,0.51637,0.42126,0.41608,0.23904,0.44057,0.87385,0.29684,1.42482,1.35877,1.18543,2.01043,0.005578,0.005578,0.005578
136,98857.7,1.25207,1.00321,1.06328,1.22434,0.52232,0.41861,0.41574,0.23884,0.44154,0.87331,0.29695,1.42533,1.35909,1.18524,2.00823,0.005545,0.005545,0.005545
137,99596.8,1.24614,0.99591,1.06004,1.26527,0.5237,0.41834,0.41549,0.23936,0.44164,0.87342,0.29717,1.42564,1.35994,1.18545,2.00623,0.005512,0.005512,0.005512
138,100325,1.24236,0.98981,1.05975,1.24212,0.52973,0.41679,0.4159,0.23924,0.44347,0.87438,0.29744,1.42628,1.36041,1.18572,2.00365,0.005479,0.005479,0.005479
139,101047,1.24041,0.99009,1.0584,1.24193,0.53188,0.4174,0.41647,0.23939,0.44486,0.87406,0.29758,1.42653,1.36016,1.18588,2.00349,0.005446,0.005446,0.005446
140,101773,1.24243,0.98853,1.05709,1.25353,0.52907,0.41658,0.41642,0.23951,0.44915,0.87342,0.29931,1.42759,1.36009,1.18652,2.00566,0.005413,0.005413,0.005413
